2G7VQ1kVhVfNagytlousgm,Al James,856772,[Pop Rap],64
4sj6D0zlMOl25nprDJBiU9,Andy Williams,444539,[Pop Rap],58
5lpH0xAS4fVfLkACg9DAuM,Wham!,2026454,[Pop Rap],66
1GlMjIezcLwV3OFlX0uXOv,Lea Salonga,160765,[Pop Rap],59
4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,5938918,[Pop Rap],71
0LyfQWJT6nXafLPZqxe9Of,Various Artists,1568537,[Pop Rap],0
1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,9985526,[Pop Rap],77
26dSoYclwsYLMAKD3tpOr4,Britney Spears,11316588,[Pop Rap],81
0GnuCXvnvVtX5DShryuyp9,Aiza Seguerra,520101,[Pop Rap],49
0RHiqaoRCsFLPeEuj3OQz4,Gary Valenciano,877831,[Pop Rap],52
2H4bbbOohoe9zhqEsiRi7j,ABS-CBN Music All Star,8697,[Pop Rap],50
4cPHsZM98sKzmV26wlwD2W,Brenda Lee,276128,[Pop Rap],56
2iE18Oxc8YSumAU232n4rW,The Jackson 5,1290839,[Pop Rap],66
38EmEgXkgK51MT2tPY0EoC,Bobby Helms,25030,[Pop Rap],49
6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,5138132,[Pop Rap],71
6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,411926,[Pop Rap],56
11W91yRxIo7Mw75LClgrGx,Lyca Gairanod,26289,[Pop Rap],35
2aiQfmxcWSx7RrqSVbhiFX,Maria Aragon,903,[Pop Rap],27
7vjoSmk5jVvRXNiKIDMox1,Alisah Bonaobra,3867,[Pop Rap],24
0YaTdozvKSQ2UkOTTONmSJ,Rachelle Ann Go,443708,[Pop Rap],49
6jtan6NPL80JFme8IkFiy7,Janice Javier,2429,[Pop Rap],28
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,1896651,[Pop Rap],66
1AwO9pWEBSBoWdEZu28XDC,Eartha Kitt,149085,[Pop Rap],48
5V0MlUE1Bft0mbLlND7FJz,Ella Fitzgerald,2171327,[Pop Rap],67
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,5520374,[Pop Rap],72
5EUahD2aecNM2phblhyVFi,Bamboo,7044,[Pop Rap],28
26AHtbjWKiwYzsoGoUZq53,Pentatonix,3372711,[Pop Rap],65
0SG7a26LiFGt8E0olaIOpx,Acapellago,2700,[Pop Rap],11
7AKHnZVqwXYuUwWJ8UGL5q,Girls' Generation-TTS,567304,[Pop Rap],40
0SCbttzoZTnLFebDYmAWCm,Glee Cast,1485834,[Pop Rap],71
65kpH75MFCBJhLy7qvVl6A,Aegis,205864,[Pop Rap],46
3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,1442468,[Pop Rap],57
35S20clEkkSNUo23ViaslZ,Band Aid,22543,[Pop Rap],40
4w9rFB4pUAUO3OloDQ6wn7,Jamie Rivera,123810,[Pop Rap],45
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,5787821,[Pop Rap],75
2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,3317997,[Pop Rap],71
0u4G1K1CSzcp5PZ6G6FIGu,Darren Espanto,444518,[Pop Rap],45
3qZNpgS5OAdktfruSjjLeY,Benni Sparks,680,[Pop Rap],18
6Paz0vXJJ9bCPf0fEm3qzg,Dagny,153289,[Pop Rap],59
0XNvr6bnNywV946ZKaJtr0,Joakim Lundell,129641,[Pop Rap],47
0lslA51eKXwTUY0TSX9Emy,Marion Aunor,33686,[Pop Rap],40
5Xcbv83o11Ez2XPHa1n8Pf,AmPm,45117,[Pop Rap],44
62Jfwxon19ZOT9eSL6bvtY,Sweater Beats,42661,[Pop Rap],42
2TX325jFbZFpe2OGZNo4Lx,Markus,3968,[Pop Rap],30
3koiLjNrgRTNbOwViDipeA,Marvin Gaye,4696614,[Pop Rap],72
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,24158565,[Pop Rap],82
5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,2583181,[Pop Rap],73
2JLqTvFXmC87BksiCsBezV,Matt Terry,125147,[Pop Rap],43
1EUmQM6xgUQLUkJVcvSdey,Orange & Lemons,766747,[Pop Rap],56
3xbpJdoJDLAfYn3ZeLlukg,Bosx1ne,148017,[Pop Rap],50
2U5mF0PZqGu6glnz55yY0y,John Roa,1210655,[Pop Rap],58
6U1dBXJhC8gXFjamvFTmHg,Zac Efron,751841,[Pop Rap],68
0touaoSr4QOLYxBJ9lmGgK,Karencitta,137705,[Pop Rap],39
7HV2RI2qNug4EcQqLbCAKS,Keala Settle,145423,[Pop Rap],64
7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,3031168,[Pop Rap],71
17Do37U0HEbxu1tOrKH8dL,Nadine Lustre,218069,[Pop Rap],47
6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,1268709,[Pop Rap],59
4WN5naL3ofxrVBgFpguzKo,Rudimental,1335026,[Pop Rap],68
3mPc8WGusz2XF3Tvs3AKCR,Carlie Hanson,405228,[Pop Rap],51
4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,5135486,[Pop Rap],74
0LyOADBjj28cbvJWTXUEGA,Loren Allred,112373,[Pop Rap],58
2cQr2KbzdRtIFlfbHGnNsL,Ziv Zaifman,10384,[Pop Rap],56
5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman,568841,[Pop Rap],66
4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,2122593,[Pop Rap],65
2LAqcqAQ8KPTsl1HBgBrqM,Michelle Williams,9649,[Pop Rap],58
6Y20PijIkUoCtuvtkz37dO,Austyn Johnson,5508,[Pop Rap],44
0vqJkZ0RpLZixt3lTmD8vP,Whethan,248603,[Pop Rap],62
6k0IBR0lU42s2GYpNX7kA9,Brian McKnight,1296724,[Pop Rap],60
3NRFinRTEqUCfaTTZmk8ek,Savage Garden,1055239,[Pop Rap],64
4am1I89OWXUzFh4ctRLkdd,Elliott Yamin,111678,[Pop Rap],44
2NzWRNaaLByHyI3wpuec8P,Jim Brickman,103876,[Pop Rap],55
4TEJudQY2pXxVHPE3gD2EU,BlocBoy JB,1381249,[Pop Rap],61
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,4251898,[Pop Rap],72
28ExwzUQsvgJooOI0X1mr3,Jay Rock,1292970,[Pop Rap],70
4qFxP3qN9GsnZDOkAE6x2m,December Avenue,4890323,[Pop Rap],63
5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,8837633,[Pop Rap],79
6ueGR6SWhUJfvEhqkvMsVs,Janelle Monáe,1249161,[Pop Rap],65
23zg3TcAtWQy7J6upgbUnj,Usher,9986585,[Pop Rap],78
0b1sIQumIAsNbqAoIClSpy,j-hope,11792706,[Pop Rap],76
38CvLGTsjtoloDgv3OKQp8,Robinson,96912,[Pop Rap],49
3Hvxz2oZPYuo61ChHKcqQI,Autotelic,199527,[Pop Rap],40
5RR0MLwcjc87wjSw2JYdwx,MOMOLAND,3466727,[Pop Rap],56
6beUvFUlKliUYJdLOXNj9C,King Princess,1583887,[Pop Rap],61
3Isy6kedDrgPYoTS1dazA9,Sean Paul,4036233,[Pop Rap],79
4mrrcDjpjUq27YEGwlisgs,Gracenote,37453,[Pop Rap],41
1tqhsYv8yBBdwANFNzHtcr,Lil Dicky,1905762,[Pop Rap],62
3EOEK57CV77D4ovYVcmiyt,Dennis Lloyd,614451,[Pop Rap],66
33W1pnW9zScZtYTnAoWnOT,Mr. Probz,320265,[Pop Rap],64
5wPoxI5si3eJsYYwyXV4Wi,N.E.R.D,762589,[Pop Rap],58
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,2883558,[Pop Rap],68
5jAMCwdNHWr7JThxtMuEyy,NOTD,244799,[Pop Rap],67
3JXpwnHbLvXxY99EuXqFPX,Poo Bear,43731,[Pop Rap],59
7n2Ycct7Beij7Dj7meI4X0,TWICE,14883453,[Pop Rap],82
3CjlHNtplJyTf9npxaPl5w,CHVRCHES,1314813,[Pop Rap],64
2KU7pJgPoJC3uwJRZPYQ8G,BATE,1337,[Pop Rap],29
25tMQOrIU4LlUo6Sv8v5SE,Gavin James,669987,[Pop Rap],63
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,17897180,[Pop Rap],85
5iNrZmtVMtYev5M9yoWpEq,Seeb,302650,[Pop Rap],68
63gbXCha1jpkrJJ9K5gGpR,ELI,29753,[Pop Rap],45
3zDRCqOhJXJfS2YWOEwGMC,Christopher,236664,[Pop Rap],58
0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,26102694,[Pop Rap],87
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,68808271,[Pop Rap],88
1frSJ3BwjRHE9jgMRQV5wC,Zookeepers,8206,[Pop Rap],45
7aD2Ni3fUu66gklUFlvJi5,Kyle Juliano,195146,[Pop Rap],49
2ZuweXv0TkfsidZOLZZoM2,HEDEGAARD,69437,[Pop Rap],57
4ScCswdRlyA23odg9thgIO,Jess Glynne,2822323,[Pop Rap],72
39rKElzF7q6K4O2flycSEc,Chlara,45689,[Pop Rap],49
2gBjLmx6zQnFGQJCAQpRgw,Nelly,2233995,[Pop Rap],74
5vBSrE1xujD2FXYRarbAXc,Years & Years,1922914,[Pop Rap],70
2DaxqgrOhkeH0fpeiQq2f4,Oasis,7730604,[Pop Rap],76
2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,4021568,[Pop Rap],81
3mIj9lX2MWuHmhNCA7LSCW,The 1975,5795764,[Pop Rap],77
4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,25683522,[Pop Rap],89
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,18234143,[Pop Rap],91
5cYJYBMg1n71v7cvthr1SO,The Itchyworms,1048961,[Pop Rap],56
5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,3793141,[Pop Rap],77
7uMh23xWiuR7zsNkuNcm2G,MNEK,273711,[Pop Rap],72
1ySGjTzzgiL3khDY9awOGU,Andrea Babierra,1730,[Pop Rap],21
1AhjOkOLkbHUfcHDSErXQs,88rising,842538,[Pop Rap],69
5LHRHt1k9lMyONurDHEdrp,Tyga,6642551,[Pop Rap],80
4VMYDCV2IEDYJArk749S6m,Daddy Yankee,29529276,[Pop Rap],87
20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,11432148,[Pop Rap],79
4fpTMHe34LC5t3h5ztK8qu,The Carters,1430150,[Pop Rap],56
7HkdQ0gt53LP4zmHsL0nap,Ella Mai,4566639,[Pop Rap],71
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,2026094,[Pop Rap],73
7CQwac16i1W5ej8YpuL3dv,Boyce Avenue,3038071,[Pop Rap],70
40JlNF1w2OiSOyj1nC4y0I,Joseph Vincent,330429,[Pop Rap],61
1uuV1avDy9Eup5gYHXVG05,Amber Leigh Irish,22463,[Pop Rap],51
7HXBbxW6YwU8lvgBew2p2A,Matt Johnson,36634,[Pop Rap],55
5JMLG56F1X5mFmWNmS0iAp,Chelsea Cutler,599815,[Pop Rap],69
6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,563502,[Pop Rap],69
30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,287773,[Pop Rap],55
5CiGnKThu5ctn9pBxv7DGa,benny blanco,996909,[Pop Rap],77
5qRSs6mvI17zrkJpOHkCoM,iKON,3358373,[Pop Rap],62
1klFdLh3pak3eOtJP0styY,Triple H,497153,[Pop Rap],39
4RUeoFWpDZ3IxGR7LYPoYN,Angelina Cruz,43779,[Pop Rap],28
7tKpXx21KVUOR6vvDs6xtg,I Belong to the Zoo,1975718,[Pop Rap],57
7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,6698019,[Pop Rap],72
3v6Ji4uoWtKRkhuDUaxi9n,Dynoro,245476,[Pop Rap],66
7h4j9YTJJuAHzLCc3KCvYu,Kina Grannis,493077,[Pop Rap],63
3QSQFmccmX81fWCUSPTS7y,Dean Lewis,2179485,[Pop Rap],76
5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,1219254,[Pop Rap],61
6MXu7TWZnmykwkXiRJeUMh,Imago,771789,[Pop Rap],48
3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,78250,[Pop Rap],41
0Vw76uk7P8yVtTClWyOhac,HONNE,1430776,[Pop Rap],65
5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,2187601,[Pop Rap],62
4LcUpNlXFEleaLlelmkv2R,Kris Kross Amsterdam,179081,[Pop Rap],64
6auWB5YAlcKaHyrbTH66nd,No Rome,184953,[Pop Rap],54
65XA3lk0aG9XejO8y37jjD,the bird and the bee,162896,[Pop Rap],44
1foL9hLC9M6U94dINtOYfb,Girls' Generation-Oh!GG,190733,[Pop Rap],42
2X97ZAqRKRMYFIDqtvGgGc,Silk City,77054,[Pop Rap],57
4AVFqumd2ogHFlRbKIjp1t,Alesso,3848257,[Pop Rap],76
2NdeV5rLm47xAvogXrYhJX,Ciara,5822081,[Pop Rap],68
30DIeQNV9s1HEXyuCpGF4l,Khel Pangilinan,629424,[Pop Rap],49
3MZsBdqDrRTJihTHQrO6Dq,Joji,6879574,[Pop Rap],84
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,4463241,[Pop Rap],77
0n4a5imdLBN24fIrBWoqrv,Because,543846,[Pop Rap],59
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,9114589,[Pop Rap],76
2kCcBybjl3SAtIcwdWpUe3,Lil Peep,8993230,[Pop Rap],82
0a4r2EnsevvHCukoJ1xFwJ,juan karlos,907526,[Pop Rap],54
55Aa2cqylxrFIXC767Z865,Lil Wayne,12612330,[Pop Rap],85
5HIZU0JzM0AgfItVOm4E08,This Band,1647261,[Pop Rap],50
5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,4757432,[Pop Rap],71
2TwRMSibtKhC7ZGypSl1el,Drei Rana,38474,[Pop Rap],29
6sEgMZsruguWlnwVdiz4IX,Midnight Meetings,17182,[Pop Rap],28
3bsQY9pFWVzUMxlSgGQuBn,Patch Quiwa,384680,[Pop Rap],44
4q3ewBCX7sLwd24euuV69X,Bad Bunny,56102971,[Pop Rap],100
46SHBwWsqBkxI7EeeBEQG7,Kodak Black,8492996,[Pop Rap],81
4npEfmQ6YuiwW1GpUmaq3F,Ava Max,5638621,[Pop Rap],80
5Z1CCuBsyhEHngq3U5IraY,Westlife,3166615,[Pop Rap],69
2auC28zjQyVTsiZKNgPRGs,RM,10909379,[Pop Rap],70
2cWZOOzeOm4WmBJRnD5R7I,Normani,2110834,[Pop Rap],70
1dfeR4HaWDbWqFHLkxsg1d,Queen,42760380,[Pop Rap],84
5r1tUTxVSgvBHnoDuDODPH,IZ*ONE,1522833,[Pop Rap],62
5CY0QKsbUBpQJIE2yycsYi,Lil Eddie,25658,[Pop Rap],46
4gOc8TsQed9eqnqJct2c5v,K/DA,1624375,[Pop Rap],65
3HqSLMAZ3g3d5poNaI7GOU,IU,7372462,[Pop Rap],71
250b0Wlc5Vk0CoUsaCY84M,JENNIE,2743019,[Pop Rap],61
042sjIstxjQz7xhDkEayIE,Lavaado,9998,[Pop Rap],25
20sxb77xiYeusSH8cVdatc,Meek Mill,6502347,[Pop Rap],75
2JI8ViuZDBybY6Xd9ujUrb,Reese Lansangan,154490,[Pop Rap],45
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,975202,[Pop Rap],74
3KovZIDNYgQY8chiNZo2ZF,Just Hush,351454,[Pop Rap],53
4STHEaNw4mPZ2tzheohgXB,Paul McCartney,4124920,[Pop Rap],69
49e4v89VmlDcFCMyDv9wQ9,Dean Martin,1362960,[Pop Rap],66
0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,1412480,[Pop Rap],63
4x1nvY2FN8jxqAFA0DA02H,John Lennon,5044236,[Pop Rap],68
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,216788,[Pop Rap],57
5v8jlSmAQfrkTjAlpUfWtu,Perry Como,422063,[Pop Rap],56
0MHgLfmQdutffmvWe5XBTN,Burl Ives,72986,[Pop Rap],47
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,1902662,[Pop Rap],70
1x9aBTOQP8VjLBgKVm81K6,Nef Medina,984,[Pop Rap],33
7K78lVZ8XzkjfRSI7570FF,José Feliciano,305823,[Pop Rap],63
2lolQgalUvZDfp5vvVtTYV,Tony Bennett,751570,[Pop Rap],61
4ivXbUYuZslF08Ca5EuJGc,Kithara,10234,[Pop Rap],24
5KEG7G8LDYlHgFDqZyEEs2,Chris Rea,789927,[Pop Rap],58
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,7226142,[Pop Rap],81
3rXT3DX9OeNMfH8Thivxrk,Tres Hermanas,12717,[Pop Rap],31
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,5049495,[Pop Rap],74
4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,1545957,[Pop Rap],68
4QvYFzlTFZFg2904xx8gOu,Ariel Rivera,320299,[Pop Rap],48
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,7124509,[Pop Rap],77
7or90S16MNx8VogdeOqlKq,Cocoy Claravall,2413,[Pop Rap],16
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,5791721,[Pop Rap],74
0hItVPjwJLVZrFqOyIsxPf,Judy Garland,213714,[Pop Rap],48
0wi4yTYlGtEnbGo4ltZTib,Shakin' Stevens,117169,[Pop Rap],52
293zczrfYafIItmnmM3coR,Chuck Berry,1659347,[Pop Rap],64
0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,819600,[Pop Rap],53
72nLe76yBFSlP6VBzME358,SHAUN,330828,[Pop Rap],60
3KwmxIhSe9UTSEF37kwngR,SHAED,154298,[Pop Rap],59
0iqkVK6sTXi7DZWWOeKy8Q,PDL,123016,[Pop Rap],50
5KnoVkIUGmK0PiDKMjz2LM,Feder,191132,[Pop Rap],57
7F9FobwEoTXZRdi1MAUFjX,Alex Gonzaga,57078,[Pop Rap],32
6ioOEWNNGK40H8xrGj6XPW,XYLØ,318741,[Pop Rap],51
01pKrlgPJhm5dB4lneYAqS,Sigma,295255,[Pop Rap],61
1z7b1Pr1rSlvWRzsW3HOrS,Russ,4533381,[Pop Rap],77
4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,541139,[Pop Rap],69
31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,6753866,[Pop Rap],80
3hteYQFiMFbJY7wS0xDymP,Gesaffelstein,450972,[Pop Rap],75
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,6150008,[Pop Rap],76
4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,9902167,[Pop Rap],80
4sTQVOfp9vEMCemLw50sbu,Galantis,3266315,[Pop Rap],74
2uhjpR62cyl0U8HD38yFQ8,JM De Guzman,131738,[Pop Rap],41
2KC9Qb60EaY0kW4eH68vr3,ITZY,4702597,[Pop Rap],73
5e4Dhzv426EvQe3aDb64jL,Shania Twain,2673391,[Pop Rap],73
6Ad91Jof8Niiw0lGLLi3NW,YUNGBLUD,1975385,[Pop Rap],72
7bT6URJrhJleZUfkrysELD,Armi Millare,12179,[Pop Rap],30
7aerdWadzubpu06Oxysg6R,Paolo Sandejas,30628,[Pop Rap],47
43CiK1548VVp2DT95joswS,Billy Crawford,14912,[Pop Rap],35
1MIVXf74SZHmTIp4V4paH4,Mabel,1672163,[Pop Rap],70
7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,6499048,[Pop Rap],75
0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,6812234,[Pop Rap],77
0haZhu4fFKt0Ag94kZDiz2,Sofía Reyes,2660357,[Pop Rap],72
5qa31A9HySw3T7MKWI9bGg,FLETCHER,682554,[Pop Rap],72
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,684252,[Pop Rap],74
1UvsiRB2EarPibq6XRl9Sv,Pricetagg,116366,[Pop Rap],45
7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,4583529,[Pop Rap],81
7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,11842926,[Pop Rap],81
57RB9qdhVRreynzLJ5tPkD,Avery,91,[Pop Rap],0
3ZZzT0naD25RhY2uZvIKkJ,EVERGLOW,1598194,[Pop Rap],61
3nlHsNqwCSvT988ZfSW1Yh,Ronan Keating,906482,[Pop Rap],62
4HPuFCMUiNcV4f3ew0flbZ,Alisson Shore,248912,[Pop Rap],56
6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,961507,[Pop Rap],73
70ljCILl0aVXitf3K39YvT,Join The Club,284755,[Pop Rap],48
56oDRnqbIiwx4mymNEv7dS,Lizzo,5014648,[Pop Rap],80
6vCnF48qqPHgVMBEvcbgkU,CLR,143454,[Pop Rap],50
6gcteR920pLEynlHzjSRYd,Kiyo,555723,[Pop Rap],57
5DuzBeOgFwViFcv00Q5PFb,WINNER,2366763,[Pop Rap],58
2UeuiDT17tm6ljs9D4bSMX,Agsunta,600778,[Pop Rap],50
4V8LLVI7PbaPR0K2TGSxFF,"Tyler The Creator",9567791,[Pop Rap],85
24CgJHK6T7C5OmUbiLLMjJ,Luh Kel,997124,[Pop Rap],59
0C8kbAJOGo7CHx8jDTyTfR,Mena Massoud,17689,[Pop Rap],50
2Zi3RrdQqk63Xj0914STkS,Naomi Scott,330478,[Pop Rap],62
5sy77gt4bfsLcSQ8GIe4ZZ,Alan Menken,99674,[Pop Rap],59
50co4Is1HCEo8bhOyUWKpn,Young Thug,7471716,[Pop Rap],84
7cVZApDoQZpS447nHTsNqu,LeeHi,1380458,[Pop Rap],66
41qil2VaGbD194gaEcmmyx,Will Smith,849640,[Pop Rap],67
7zYj9S9SdIunYCfSm7vzAR,JEON SOMI,1647953,[Pop Rap],62
4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,1951064,[Pop Rap],71
2Xr7M6vawpp6zwKOMU7iBU,Reneé Dominique,105050,[Pop Rap],46
1dpv0XBdgUa5z4vzn7ahIz,Donnalyn,281233,[Pop Rap],41
14scxEoUN7Dcx1m4EQ7oHe,Ashley O,58764,[Pop Rap],44
7oEWmZ9dKlAVxTgmjUbYr4,J Boog,260183,[Pop Rap],57
3yzRiNMZdTsSUgplcyYZ4i,Blanco Brown,134293,[Pop Rap],60
2OYCiru0FZMaAXWn6eL7MA,VVS Collective,28124,[Pop Rap],37
0YrWkiT8pKvEu71t5Yllj7,Arvey,42529,[Pop Rap],39
71hhKLR9oCOsHLdRIoQ5OU,King Badger,159502,[Pop Rap],43
0HS00NN7MAfF59aJnfcxSO,Stephanie Poetri,523512,[Pop Rap],55
6USMTwO0MNDnKte5a5h0xx,Y2K,282864,[Pop Rap],63
1d8sE3eKAsuUHShVmIwK6d,Psychedelic Boyz,46342,[Pop Rap],31
4qIVPF0s71ZYW3qzhu5GkF,Kina,736521,[Pop Rap],68
4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,5467230,[Pop Rap],78
117XFtbZPnCI1EYKjYZWJc,Skusta Clee,1433206,[Pop Rap],62
2NjfBq1NflQcKSeiDooVjY,Tones And I,2976436,[Pop Rap],72
181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,7059183,[Pop Rap],82
1juIpte4oHJ5ngVLPTUPuJ,Justin Vasquez,198882,[Pop Rap],45
1vcXQE9gZOF9PCAtdtT51L,Geo Ong,380917,[Pop Rap],41
6C4irZ60X8G7UimMRQiCcg,X1,347114,[Pop Rap],40
3g7vYcdDXnqnDKYFwqXBJP,SB19,557171,[Pop Rap],59
28B54RKpJrEmDoGSTjsfY6,Magnus Haven,415409,[Pop Rap],51
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,2744242,[Pop Rap],72
5BHFSMEjfLVx1JwRWjAOsE,SuperM,1956646,[Pop Rap],55
6ZdzYE3CEgY0Umgi3Dsgv8,Michael Dutchi Libranda,246246,[Pop Rap],42
4ofCBoyEiGSePFAG500xev,Regard,194539,[Pop Rap],71
3lFMRWaEWZlfXdBig97kks,Nik Makino,369473,[Pop Rap],61
0vRvGUQVUjytro0xpb26bs,Arizona Zervas,685638,[Pop Rap],66
7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,7062686,[Pop Rap],77
4jpsw9CQS439N0B7SecMgf,Ant Saunders,84902,[Pop Rap],52
66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,371396,[Pop Rap],67
7xX15v6ahAkcT14kHfB9wB,True Damage,108956,[Pop Rap],48
73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,399018,[Pop Rap],69
7vwlQ7XElRyPMJQGUXBz4O,Tatak Pinoy All-Stars,10014,[Pop Rap],32
1SrWbIDP84JcSDr0oTBAQw,Matthaios,910763,[Pop Rap],53
7KkqUt65v6LMtR369OQ6FB,Jonathan Groff,101086,[Pop Rap],62
2kHxkdiKCSnHMkhIgFBZaI,Kristen Bell,77819,[Pop Rap],64
4dSQICBjdUIp5iK6RRU2bY,Josh Gad,27938,[Pop Rap],60
3MyB0MyKec3Jq0AH2llk7v,Evan Rachel Wood,23537,[Pop Rap],57
70kkdajctXSbqSMJbQO424,Kacey Musgraves,1166686,[Pop Rap],69
2SrSdSvpminqmStGELCSNd,Stormzy,2545151,[Pop Rap],71
7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,710171,[Pop Rap],66
4sEykiNSzZbkFkNXTb1bVd,Hotdog,51954,[Pop Rap],43
1vVHevk2PD45epYnDi9CCc,Jack Stauber,1371457,[Pop Rap],63
51Blml2LZPmy7TTiAg47vQ,U2,10197439,[Pop Rap],77
6gbGGM0E8Q1hE511psqxL0,Ray J,713306,[Pop Rap],55
391oLRVmoTkumiN79HkTWu,Darlene Love,45792,[Pop Rap],43
0XATRDCYuuGhk0oE7C0o5G,MAMAMOO,5801933,[Pop Rap],64
790FomKkXshlbRYZFtlgla,KAROL G,28594528,[Pop Rap],87
757aE44tKEUQEqRuT6GnEB,Roddy Ricch,8372692,[Pop Rap],80
4r63FhuTkUYltbVAg5TQnk,DaBaby,10078783,[Pop Rap],83
4Gso3d4CscCijv0lmajZWs,Don Toliver,2282648,[Pop Rap],79
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,21931652,[Pop Rap],88
4vxaQs6vK54nK89J1VtLex,PUBLIC,191457,[Pop Rap],61
4LLpKhyESsyAXpc4laK94U,Mac Miller,7982794,[Pop Rap],83
1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON,2008974,[Pop Rap],68
2kxP07DLgs4xlWz8YHlvfh,NIKI,1898378,[Pop Rap],76
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,6040758,[Pop Rap],76
3gz6bSc7rsT9g4cB7r4xac,Young Vito,616,[Pop Rap],3
2EGJbNf0Hva2C2N6hvhMXD,Soulstice,62243,[Pop Rap],38
4XpUIb8uuNlIWVKmgKZXC0,ZICO,1187253,[Pop Rap],63
6Rx1JKzBrSzoKQtmbVmBnM,Hayley Williams,555867,[Pop Rap],64
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,10716085,[Pop Rap],82
4ETSs924pXMzjIeD6E9b4u,Surfaces,867856,[Pop Rap],71
060TqET6tyyfAQLXDyIDD8,Raf Davis,50895,[Pop Rap],47
4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,3366481,[Pop Rap],67
6bmlMHgSheBauioMgKv2tn,Powfu,1100430,[Pop Rap],71
3PDFGpPl4ienSn5Vwisfrh,Flow G,795793,[Pop Rap],65
7dxr6AabRWhsfYRyVJlErK,MC Einstein,84234,[Pop Rap],50
0Cp8WN4V8Tu4QJQwCN5Md4,BENEE,717789,[Pop Rap],68
